+	mag	Mæg	mag
+	anweald	anwealde	anweald
+	ic	ic	ic
+	þes	þas	þes
+	þing	þing	þingan|þing
+	don	do	don
+	þa	Ða	þa|se
+	onginnan	ongan	onginnan
+	he	he	he
+	hi	him	him|hi|he
+	bigspell	bigspell	bigspell
+	reccan	reccan	reccan
+	sum	Sum	sum
+	mann	mann	mann
+	he	him	him|hi|he
+	plantian	plantode	plantian
+	wingeard	wingeard	wingeard
+	&	&	None
+	betynan	betynde	betynan
+	he	hine	he
+	&	&	None
+	delfan	dealf	delfan
+	an	anne	an
+	seaþ	seað	seaþ
+	&	&	None
+	getimbran	getimbrode	getimbran
+	an	ænne	an
+	stipel	stypel	stipel
+	&	&	None
+	gesettan	gesette	gesette|gesettan
+	he	hine	he
+	mid	mid	mid
+	eorþtilia	eorðtilium	eorþtilia
+	&	&	None
+	feran	ferde	feran
+	on	on	on|an
+	elþeodignis	elþeodignysse	elþeodignis
+	þa	Þa	þa|se
+	sendan	sende	sendan
+	he	he	he
+	to	to	toh|to
+	se	þam	þæm|þam|se
+	tilia	tiligum	tilia
+	his	his	hit|his|he
+	þeow	þeow	þeowan|þeow
+	on	on	on|an
+	tid	tide	tidan|tid
+	þæt	þæt	þæt|se
+	he	he	he
+	se	þæs	se
+	wingeard	wingeardes	wingeard
+	wæstm	wæstm	wæstm
+	onfon	onfenge	onfon
+	þa	Ða	þa|se
+	swingan	swungon	swingan
+	hi	hi	hi|heo
+	se	þæne	se
+	&	&	None
+	forlætan	forleton	forlætan
+	he	hine	he
+	idelhende	idelhende	idelhende
+	and	And	and
+	eft	eft	eft
+	he	he	he
+	hi	him	him|hi|he
+	sendan	sende	sendan
+	oðer	oðerne	oðer
+	þeow	þeow	þeowan|þeow
+	&	&	None
+	hi	hi	hi|heo
+	se	þone	se
+	on	on	on|an
+	heafod	heafde	heafod
+	gewundian	gewundodon	gewundian
+	&	&	None
+	mid	mid	mid
+	teon	teonum	teon
+	geswencan	geswencton	geswenсan|geswencan
+	and	And	and
+	eft	eft	eft
+	he	he	he
+	hi	him	him|hi|he
+	sum	sumne	sum
+	sendan	sende	sendan
+	&	&	None
+	hi	hi	hi|heo
+	se	þæne	se
+	ofslean	ofslogon	ofslean
+	&	&	None
+	manig	manega	manig|manega
+	oðer	oþre	oþer|oðer
+	sum	Sume	sum
+	hi	hi	hi|heo
+	beatan	beoton	beatan
+	sum	sume	sum
+	hi	hi	hi|heo
+	ofslean	ofslogon	ofslean
+	þa	Þa	þa|se
+	habban	hæfde	habban
+	he	he	he
+	þa	þa	þu|þa|se
+	git	gyt	git
+	an	ænne	an
+	leofost	leofostne	leofost
+	sunu	sunu	sunu
+	þa	þa	þu|þa|se
+	sendan	sende	sendan
+	he	he	he
+	æt-nyhstan	æt.nehstan	æt-nyhstan
+	hi	him	him|hi|he
+	se	þæne	se
+	&	&	None
-	cweþan	cwæð	cweðan
+	witodlice	witodlice	witodlice
+	min	minne	min
+	sunu	sunu	sunu
+	hi	hig	hi|heo|heg
+	forwandian	forwandiað	forwandian
+	þa	Ða	þa|se
+	cweþan	cwædon	cweþan|cweðan
+	se	þa	þu|þa|se
+	tilia	tilian	tilian|tilia
+	hi	him	him|hi|he
+	betweonan	betweonan	betweonan
+	her	her	heran|her
+	wesan	is	wesan|seon|is
+	se	se	se
+	earfednume	yrfenuma	yrfenuma|earfednume
+	witon	Uton	witon
+	ofslean	ofslean	ofslean
+	he	hine	he
+	þonne	þonne	þonne|se
-	beon	bið	None
+	ure	ure	ure|ur
+	se	seo	seon|seo|se
+	irfeweardness	yrfeweardnes	irfeweardness
+	hi	Hi	hi
+	þa	þa	þu|þa|se
+	ofslean	ofslogon	ofslean
+	he	hine	he
+	&	&	None
+	weorpan	wurpon	weorpan
+	wiþutan	wiðutan	wiþutan
+	se	þone	se
+	wingeard	wingeard	wingeard
-	hwæt	Hwæt	None
-	don	deð	None
+	se	þæs	se
+	wingeard	wingeardes	wingeard
+	hlaford	hlaford	hlaford
+	he	He	he
-	cuman	cymð	None
+	&	&	None
-	fordon	fordeð	None
+	se	þa	þu|þa|se
+	tilia	tiligean	tilia
+	&	&	None
-	sellan	sylð	None
+	oðer	oþron	oðer
+	se	þone	se
+	wingeard	wingeard	wingeard
+	ne	Ne	ne
+	rædan	rædde	rædan
+	ge	ge	ge
+	þes	þis	þes
+	gewrit	gewrit	gewritan|gewrit
+	se	Se	se
+	stan	stan	stan
+	þe	þe	þu|þe|se
+	se	þa	þu|þa|se
+	wyrhta	wyrhtan	wyrhta
+	awyrpan	awurpon	awyrpan|aweorpan
+	þes	þes	þes
-	wesan	ys	None
+	geweorþan	geworden	weorþan|geweorþan
+	on	on	on|an
+	se	þære	þære|se
+	hyrne	hyrnan	hyrne
+	heafod	heafod	heafod
+	þes	Þis	þes
-	wesan	ys	None
+	fram	fram	fram
+	Dryhten	Drihtne	dryhten
+	geweorþan	geworden	weorþan|geweorþan
+	&	&	None
+	hit	hit	hit
+	wesan	is	wesan|seon|is
-	wundorlic	wundorlic	None
+	on	on	on|an
+	ure	uron	ure
+	eage	eagum	eage
+	þa	Þa	þa|se
+	smeagan	smeadon	smeagean|smeagan
+	hi	hi	hi|heo
+	þæt	þæt	þæt|se
+	hi	hi	hi|heo
+	gefon	gefengon	gefon
+	he	hine	he
+	&	&	None
+	hi	hi	hi|heo
+	ondrædan	ondredon	ondrædan
+	se	þa	þu|þa|se
+	menigu	menigu	menigu
+	hi	Hi	hi
+	oncnawan	oncneowon	oncnawan
+	þa	þa	þu|þa|se
+	þæt	þæt	þæt|se
+	he	he	he
+	þes	þis	þes
+	bigspell	bigspell	bigspell
+	to	to	toh|to
+	hi	him	him|hi|he
+	secgan	sæde	sæd|secgan
+	hi	Hi	hi
+	feran	ferdon	feran
+	þa	þa	þu|þa|se
+	&	&	None
+	he	hine	he
+	forlætan	forleton	forlætan
+	þa	Þa	þa|se
+	sendan	sendon	sendan
+	hi	hi	hi|heo
+	to	to	toh|to
+	he	him	him|hi|he
+	sum	sume	sum
+	of	of	of
+	Pharisei	Phariseum	pharisei
+	&	&	None
+	Herodiani	Herodianum	herodiani
+	þæt	þæt	þæt|se
+	hi	hi	hi|heo
+	befon	befengon	befon
+	he	hine	he
+	on	on	on|an
+	his	his	hit|his|he
+	word	worde	word
+	þa	Ða	þa|se
+	cuman	comon	cuman
+	hi	hi	hi|heo
+	&	&	None
+	þus	þus	þus
+	mid	mid	mid
+	facen	facne	facn|facen
+	cweþan	cwædon	cweþan|cweðan
+	lareow	lareow	lareow
+	we	we	we
+	witan	witon	witan
+	þæt	þæt	þæt|se
+	þu	þu	þu
+	wesan	eart	wesan|seon
+	soþfæst	soðfæst	soþfæst
+	&	&	None
+	þu	þu	þu
+	ne	ne	nesan|neh|ne
+	recan	recst	reссan|reccan|recan
+	be	be	be
+	ænig	ænegum	ænig
+	mann	menn	mann
+	ne	ne	nesan|neh|ne
+	besceawian	besceawast	besceawian
+	þu	þu	þu
+	mann	manna	mannian|mann
+	ansyn	ansyne	ansyn
+	ac	ac	acan|ac
+	þu	þu	þu
+	God	Godes	godes|god
+	weg	weg	wegan|weg
+	læran	lærst	læran
+	on	on	on|an
+	soþfæstness	soðfæstnysse	soþfæstness
-	alyfan	Alyfð	None
+	gafol	gaful	gafol
+	to	to	toh|to
-	sellan	syllanne	None
+	se	þam	þæm|þam|se
+	Casere	Casere	casere
+	hwæðer	Hwæðer	hwæðer
+	þe	þe	þu|þe|se
+	we	we	we
+	ne	ne	nesan|neh|ne
-	sellan	syllað	None
+	þa	þa	þu|þa|se
-	cweþan	cwæð	cweðan
+	he	he	he
+	&	&	None
+	hira	heora	hira|hi|heore
+	lotwrencceast	lotwrencceaste	lotwrencceast
+	witan	wiste	witan|wist
+	hwy	hwi	hwy|hwi
-	fandian	fandi	None
+	ge	ge	ge
+	ic	min	min|ic
-	bringan	Bringað	None
+	ic	me	me|ic
+	se	þone	se
+	pening	pening	pening
+	þæt	þæt	þæt|se
+	ic	ic	ic
+	he	hine	he
+	geseon	geseo	geseon
+	þa	Þa	þa|se
+	bringan	brohton	bringan|brengan
+	hi	hi	hi|heo
+	he	him	him|hi|he
+	þa	þa	þu|þa|se
+	secgan	sæde	sæd|secgan
+	he	he	he
+	hi	him	him|hi|he
+	hwæt	hwæs	hwæt|hwæs|hwa
+	wesan	is	wesan|seon|is
+	se	þeos	þes|þeoh|se
+	anlicnes	anlicnys	anlicnes
+	&	&	None
+	þes	þis	þes
+	gewrit	gewrit	gewritan|gewrit
+	hi	Hi	hi
+	cweþan	cwædon	cweþan|cweðan
+	se	ðæs	se
+	Casere	Caseres	casere
+	þa	Ða	þa|se
-	cweþan	cwæð	cweðan
+	se	se	se
+	hælend	hælend	hælend
+	to	to	toh|to
+	hi	him	him|hi|he
+	agyfan	agyfað	agyfan
+	se	þam	þæm|þam|se
+	Casere	Casere	casere
+	se	þa	þu|þa|se
-	þing	ðing	None
+	þe	þe	þu|þe|se
+	se	þæs	se
+	Casere	Caseres	casere
-	wesan	synd	None
+	&	&	None
+	God	Gode	god
+	se	þa	þu|þa|se
+	þe	ðe	þu|þe|ðe
+	God	Godes	godes|god
-	wesan	synd	None
+	þa	þa	þu|þa|se
+	wundrian	wundrodon	wundrian
+	hi	hi	hi|heo
+	be	be	be
+	se	þam	þæm|þam|se
+	þa	Þa	þa|se
+	cuman	comon	cuman
+	he	him	him|hi|he
+	to	to	toh|to
+	Sadducaei	Sadcei	sadducaei
+	se	þa	þu|þa|se
-	secgan	secgað	None
+	þæt	þæt	þæt|se
+	ærist	ærist	ærist
+	ne	ne	nesan|neh|ne
-	wesan	sy	su
+	&	&	None
+	he	hine	he
-	ascian	ahsodon	None
+	&	&	None
+	þus	þus	þus
+	cweþan	cwædon	cweþan|cweðan
-	lareow	Lareow	None
+	Moyses	Moyses	moyses
+	us	us	we|us
+	writan	wrat	writan
+	gif	gif	gif
+	hwa	hwæs	hwæt|hwæs|hwa
+	broðor	broðor	broðor
+	dead	dead	dead
-	beon	bið	None
+	&	&	None
-	læfan	læfð	None
+	his	his	hit|his|he
+	wif	wif	wif
+	&	&	None
+	ne	n	næs|ne
-	habban	æfð	None
+	nan	nan	nan
+	bearn	bearn	birnan|biernan|beornan|beirnan|bearn
+	þæt	þæt	þæt|se
+	his	his	hit|his|he
+	broðor	broðor	broðor
+	niman	nime	niman
+	his	his	hit|his|he
+	wif	wif	wif
+	&	&	None
+	his	his	hit|his|he
+	broðor	broðor	broðor
+	sæd	sæd	sæd
+	weccan	wecce	weccan
+	eornostlice	Eornostlice	eornostlice
+	seofon	seofon	seofon
+	gebroðor	gebroþru	gebroðor|broþor
+	wesan	wæron	wesan|seon|beon
+	&	&	None
+	se	se	se
+	ærest	æresta	ærest
+	niman	nam	niman
+	wif	wif	wif
+	&	&	None
-	weorþan	wearð	None
+	dead	dead	dead
+	na	na	na
-	læfan	læfedum	None
+	sæd	sæde	sæd|secgan
+	and	And	and
+	þa	þa	þu|þa|se
+	niman	nam	niman
+	se	se	se
+	oðer	oðer	oðer
+	heo	hi	hi|heo
+	&	&	None
-	weorþan	wearð	None
+	dead	dead	dead
+	ne	ne	nesan|neh|ne
+	se	se	se
+	sæd	sæd	sæd
+	ne	ne	nesan|neh|ne
+	læfan	læfde	læfan
+	gelice	Gelice	gelice
+	se	se	se
+	þridda	þridda	þridda
+	&	&	None
+	eal	ealle	ealle|eall|eal
+	seofon	seofon	seofon
+	heo	hi	hi|heo
+	habban	hæfdon	habban
+	&	&	None
+	sæd	sæd	sæd
+	ne	ne	nesan|neh|ne
+	læfan	læfdon	læfan
+	eal	Ealra	eal
+	æfter	æftemest	æfter
+	þa	þa	þu|þa|se
+	forþferan	forðferde	forþferan
+	se	þæt	þæt|se
+	wif	wif	wif
+	on	On	on
+	se	þam	þæm|þam|se
+	ærist	æriste	ærist
+	hwilc	hwylces	hwilc
+	se	þara	þær|se
+	seofon	seofona	seofon
-	beon	bið	None
+	se	þæt	þæt|se
+	wif	wif	wif
+	hi	Hi	hi
+	eal	ealle	ealle|eall|eal
+	heo	hi	hi|heo
+	habban	hæfdon	habban
+	þa	Þa	þa|se
+	andswarian	andswarode	andswarian
+	hi	him	him|hi|he
+	se	se	se
+	hælend	hælend	hælend
+	hu	hu	hu
+	ne	ne	nesan|neh|ne
-	dwelian	dweligað	None
+	ge	ge	ge
+	forðam	forþam	forðam
+	þe	þe	þu|þe|se
+	ge	ge	ge
+	ne	n	næs|ne
-	witan	yton	None
+	se	þa	þu|þa|se
+	halig	halgan	halig|halga|haleg
+	gewrit	gewritu	gewrit
+	ne	ne	nesan|neh|ne
+	God	Godes	godes|god
+	mægen	mægen	mægen|magan
+	soþlice	Soðlice	soþlice|soðlice
+	þonne	þonne	þonne|se
+	hi	hi	hi|heo
+	of	of	of
-	deaþ	deaðe	None
+	arisan	arisaþ	arisan
+	ne	ne	nesan|neh|ne
+	wifian	wifiaþ	wifian
+	hi	hi	hi|heo
+	ne	ne	nesan|neh|ne
+	ne	ne	nesan|neh|ne
+	giftian	gyftigeað	giftian
+	ac	ac	acan|ac
+	hi	hi	hi|heo
-	wesan	synt	None
+	swilce	swylce	swilce
+	God	Godes	godes|god
+	engel	englas	engel
+	on	on	on|an
+	heofon	heofonum	heofon
+	be	Be	be
+	se	þam	þæm|þam|se
+	dead	deadum	dead
+	þæt	þæt	þæt|se
+	hi	hi	hi|heo
+	arisan	arison	arisan
+	ne	ne	nesan|neh|ne
+	rædan	rædde	rædan
+	ge	ge	ge
+	on	on	on|an
+	Moyses	Moyses	moyses
-	boc	bec	None
+	hu	hu	hu
+	God	God	god
+	to	to	toh|to
+	he	him	him|hi|he
+	cweþan	cwæþ	cweþan
+	ofer	ofer	ofer
+	se	þone	se
+	gorstbeam	gorstbeam	gorstbeam
+	ic	ic	ic
+	wesan	eom	wesan|seon|eoh
+	Abraham	Abrahames	abraham
+	God	God	god
+	&	&	None
+	Isaac	Isaaces	isaac
+	God	God	god
+	&	&	None
+	Iacob	Iacobes	iacob
+	God	God	god
+	ne	N	ne
+	wesan	is	wesan|seon|is
+	God	God	god
+	dead	deadra	dead
+	ac	ac	acan|ac
+	he	he	he
-	wesan	hys	his
-	libban	lybbendra	None
+	soþlice	Soðlice	soþlice|soðlice
+	swiðe	swyþe	swyþ|swyðe|swiðe
+	ge	ge	ge
-	dwelian	dweligeað	None
+	þa	Ða	þa|se
+	genealæcan	genealæhte	genealæcan
+	he	him	him|hi|he
+	an	an	on|an
+	of	of	of
+	se	þam	þæm|þam|se
+	bocere	bocerum	bocere
+	þe	þe	þu|þe|se
+	he	he	he
+	gehyran	gehyrde	gehyrdan|gehyran
+	hi	hi	hi|heo
+	smeagan	smeagende	smeagean|smeagan
+	&	&	None
+	geseon	geseah	geseon
+	þæt	þæt	þæt|se
+	he	he	he
+	hi	him	him|hi|he
+	wel	wel	wel
+	andswarian	andswarode	andswarian
+	&	&	None
-	ascian	ahsode	None
+	he	hine	he
-	hwæt	hwæt	hwæt#2
+	wesan	wære	wære|wær|wesan|seon|beon
+	eal	ealra	eall|eal
+	bebod	beboda	bebod
+	micel	mæst	micel
+	þa	Þa	þa|se
+	andswarian	andswarode	andswarian
+	he	he	he
+	he	him	him|hi|he
+	se	þæt	þæt|se
+	wesan	is	wesan|seon|is
+	se	þæt	þæt|se
+	micel	mæste	micel
+	bebod	bebod	bebod
+	eal	ealra	eall|eal
+	Israhel	Israhel	israhel
+	gehyran	gehyr	gehyran
+	ure	urne	yrnan|ure|irnan|iernan
+	Dryhten	Drihten	dryhten
+	God	God	god
+	he	he	he
+	wesan	is	wesan|seon|is
+	and	And	and
+	lufian	lufa	lufu|lufian
+	þin	þinne	þinne|þin
+	Dryhten	Drihten	dryhten
+	God	God	god
+	of	of	of
+	eal	ealre	eall|eal
+	þin	þinre	þinne|þin
+	heorte	heortan	heorte
+	&	&	None
+	of	of	of
+	eal	ealre	eall|eal
+	þin	þinre	þinne|þin
+	sawel	sawle	sawol|sawel
+	eal	eallum	eall|eal
+	þin	þinum	þin
+	mod	mode	mod
+	&	&	None
+	of	of	of
+	eal	eallum	eall|eal
+	þin	þinum	þin
-	mægen	mægene	None
+	se	þæt	þæt|se
+	wesan	is	wesan|seon|is
+	se	þæt	þæt|se
+	fyrmest	fyrmeste	fyrmest
+	bebod	bebod	bebod
+	soþlice	Soðlice	soþlice|soðlice
+	wesan	is	wesan|seon|is
+	oðer	oðer	oðer
+	þes	þissum	þes
-	gelic	gelic	None
+	lufian	lufa	lufu|lufian
+	þin	þinne	þinne|þin
+	nihsta	nehstan	nihsta
+	swa	swa	swa
+	þu	þe	þu|þe|se
+	self	sylfne	silf|self
+	ne	N	ne
-	wesan	ys	None
+	oðer	oðer	oðer
+	micel	mare	micel|mare|mara
+	bebod	bebod	bebod
+	þa	Ða	þa|se
+	cweþan	cwæþ	cweþan
+	se	se	se
+	bocere	bocere	bocere
-	lareow	Lareow	None
+	wel	well	well|wel
+	þu	þu	þu
+	on	on	on|an
+	soþ	soþe	soþ
+	cweþan	cwæde	cweþan|cweðan
+	þæt	þæt	þæt|se
+	an	an	on|an
+	God	God	god
+	wesan	is	wesan|seon|is
+	&	&	None
+	ne	n	næs|ne
+	wesan	is	wesan|seon|is
+	oðer	oðer	oðer
+	butan	butan	butan
+	he	him	him|hi|he
+	&	&	None
+	ðæt	ðæt	þæt|ðæt|se
+	he	he	he
-	wesan	si	seon
+	gelufod	gelufod	lufian|gelufod|gelufian
+	of	of	of
+	eal	ealre	eall|eal
+	heorte	heortan	heorte
+	&	&	None
+	of	of	of
+	eal	eallum	eall|eal
+	andgit	andgyte	andgit
+	&	&	None
+	of	of	of
+	eal	ealre	eall|eal
+	sawel	sawle	sawol|sawel
+	&	&	None
+	of	of	of
+	eal	ealre	eall|eal
+	strengðu	strengðe	strengðu
+	&	&	None
-	lufian	lufigean	None
+	his	his	hit|his|he
+	nihsta	nehstan	nihsta
+	swa	swa	swa
+	he	hine	he
+	self	sylfne	silf|self
+	se	þæt	þæt|se
+	wesan	is	wesan|seon|is
+	micel	mare	micel|mare|mara
+	eal	eallum	eall|eal
+	onsægedness	onsægdnyssum	onsægedness
+	&	&	None
+	offrung	offrungum	offrung
+	þa	Ða	þa|se
+	se	se	se
+	hælend	hælend	hælend
+	geseon	geseah	geseon
+	þæt	þæt	þæt|se
+	he	he	he
+	he	him	him|hi|he
+	wislice	wislice	wislice
+	andwerdan	andwyrde	andwyrde|andwyrdan|andwerdan
+	he	he	he
+	secgan	sæde	sæd|secgan
+	he	him	him|hi|he
+	ne	ne	nesan|neh|ne
-	wesan	art	None
+	þu	þu	þu
+	feor	feorr	feorran|feorr|feor
+	fram	fram	fram
+	God	Godes	godes|god
-	rice	rice	romana
+	&	&	None
+	he	hine	he
+	ne	ne	nesan|neh|ne
+	durran	dorste	durran
+	nan	nan	nan
+	mann	mann	mann
+	ahsian	ahsian	ahsian
+	þa	Ða	þa|se
+	cweþan	cwæþ	cweþan
+	se	se	se
+	hælend	hælend	hælend
+	on	on	on|an
+	se	þam	þæm|þam|se
+	templ	temple	templ|tempel
+	læran	lærende	læran
+	hu	hu	hu
-	secgan	secgað	None
+	se	þa	þu|þa|se
+	bocere	boceras	boh|bocere
+	þæt	þæt	þæt|se
+	Crist	Crist	crist|Crist
-	wesan	sy	su
+	Dauid	Dauides	dauid
+	sunu	sunu	sunu
+	Dauid	Dauid	dauid
+	self	sylf	self
+	cweþan	cwæþ	cweþan
+	to	to	toh|to
+	se	þam	þæm|þam|se
+	halga	halgan	halig|halga|haleg
+	gast	gaste	gast
+	Dryhten	Drihten	dryhten
+	cweþan	cwæþ	cweþan
+	to	to	toh|to
+	min	minum	minum|min
+	Dryhten	Drihtne	dryhten
+	sittan	site	sittan
+	on	on	on|an
+	min	mine	min
-	swiþ	swyðran	None
+	healf	healfe	healf
+	oþ	oð	oþ|oð
+	ic	ic	ic
+	þin	þine	þin
-	feond	fynd	None
+	asettan	asette	asettan
+	to	to	toh|to
+	fotsceamel	fotsceamole	fotsceamel
+	þin	þinra	þinne|þin
+	fot	fota	fot
+	Dauid	Dauid	dauid
+	self	sylf	self
+	nemnan	nemde	nemnan
+	he	hine	he
+	Dryhten	Drihten	dryhten
+	&	&	None
+	hwanan	hwanon	hwanan
+	wesan	is	wesan|seon|is
+	he	he	he
+	his	his	hit|his|he
+	sunu	sunu	sunu
+	and	And	and
+	micel	mycel	micel
+	menigu	menegu	menigu
+	he	hine	he
+	luflice	luflice	luflice
+	gehyran	gehyrde	gehyrdan|gehyran
+	þa	Þa	þa|se
+	secgan	sæde	sæd|secgan
+	he	he	he
+	hi	him	him|hi|he
+	on	on	on|an
+	his	his	hit|his|he
+	lar	lare	lar
+	warenian	warniað	warenian
+	fram	fram	fram
+	bocere	bocerum	bocere
+	se	þa	þu|þa|se
-	willan	wyllað	None
+	on	on	on|an
+	gegerela	gegyrlum	gegerela
+	gan	gan	gan
+	&	&	None
+	beon	beon	beon|beo|bannan
+	on	on	on|an
+	stræt	strætum	stræt
+	gretan	grete	grætan|gretan
+	&	&	None
+	on	on	on|an
+	fyrmest	fyrmestum	fyrmest|forma
+	lareowsetl	lareowsetlum	lareowsetl
+	sittan	sittan	sittan
+	on	on	on|an
+	gesamnung	gesamnungum	gesamnung
+	&	&	None
+	se	þa	þu|þa|se
+	fyrmest	fyrmestan	fyrmest
+	setl	setl	setl
+	on	on	on|an
+	gebeorscipe	gebeorscipum	gebeorscipe
+	se	Þa	þa|se
+	þe	ðe	þu|þe|ðe
+	widuwe	wudewena	widuwe
+	hus	hus	hus
-	forswelgan	forswelgað	None
+	mid	mid	mid
+	hira	heora	hira|hi|heore
+	langsum	langsuman	langsum
+	gebed	gebede	gebed
+	se	þa	þu|þa|se
-	onfon	onfoð	None
-	lang	lengestne	lengest
+	dom	dom	don|dom
+	þa	Ða	þa|se
+	sittan	sæt	sæt|sittan
+	se	se	se
+	hælend	hælend	hælend
+	ongeagn	ongen	ongeagn
+	se	þone	se
+	tollsceamol	tollsceamol	tollsceamol
+	&	&	None
+	geseon	geseah	geseon
+	hu	hu	hu
+	se	þæt	þæt|se
+	folc	folc	folc
+	hira	hyra	hyra|hyr|hira|hi
+	feoh	feoh	feoh
-	torfian	torfude	None
+	on	on	on|an
+	se	þone	se
+	tollsceamol	tollsceamul	tollsceamol
+	&	&	None
+	manig	manega	manig|manega
+	welig	welige	welig
-	torfian	torfudon	None
+	fela	fela	fela
+	þa	Þa	þa|se
+	cuman	com	cuman
+	an	an	on|an
+	earm	earm	earm
+	widuwe	wuduwe	wuduwe|widuwe
+	and	and	and
+	weorpan	wearp	weorpan
+	twegen	twegen	twegen
+	feorþling	feorðlingas	feorþling
+	þa	Ða	þa|se
+	clypian	clypode	clypian
+	he	he	he
+	his	his	hit|his|he
+	leornungcniht	leorningcnihtas	leornungcniht
+	&	&	None
+	secgan	sæde	sæd|secgan
+	hi	him	him|hi|he
+	soþlice	soþlice	soþlice
+	ic	ic	ic
+	ge	eow	ge|eowan|eow
-	secgan	secge	secg
+	þæt	þæt	þæt|se
+	þes	þeos	þes|þeoh|se
+	earm	earme	earm
+	widuwe	wuduwe	wuduwe|widuwe
+	eallinga	eallinga	eallinga
+	micel	mæst	micel
+	sellan	sealde	sellan
+	se	þara	þær|se
+	þe	þe	þu|þe|se
+	on	on	on|an
+	tollsceamol	tollsceamul	tollsceamol
+	sellan	sealdon	sellan
+	eal	Ealle	eal
+	sendan	sendon	sendan
+	of	of	of
+	se	þam	þæm|þam|se
+	þe	þe	þu|þe|se
+	hi	hi	hi|heo
+	genoh	genoh	genoh
+	habban	hæfdon	habban
+	soþlice	Soðlice	soþlice|soðlice
+	þes	þeos	þes|þeoh|se
+	of	of	of
+	hire	hyre	hyrian|hyre|hyran|hyr|hire|heo
+	irmþ	yrmþe	irmþ
+	eal	eall	eall|eal
+	se	þæt	þæt|se
+	heo	heo	heo
+	habban	hæfde	habban
+	sellan	sealde	sellan
+	eal	ealle	ealle|eall|eal
+	hire	hyre	hyrian|hyre|hyran|hyr|hire|heo
+	andleofen	andlyfene	andleofen
+	þa	Ða	þa|se
+	he	he	he
+	of	of	of
+	se	þam	þæm|þam|se
+	templ	temple	templ|tempel
+	gan	eode	gan|eadan
+	þa	þa	þu|þa|se
-	cweþan	cwæð	cweðan
+	an	an	on|an
+	of	of	of
+	his	his	hit|his|he
+	leornungcniht	leorningcnihtum	leornungcniht
+	to	to	toh|to
+	he	him	him|hi|he
-	lareow	Lareow	None
+	locian	loca	locian|loc
+	hwilc	hwylce	hwilc
+	stan	stanas	stan
+	her	her	heran|her
-	wesan	synt	None
+	&	&	None
+	hwilc	hwylce	hwilc
+	getimbrung	getimbrunga	getimbrung
+	þes	þisses	þes
+	templ	temples	templ|tempel
+	þa	Þa	þa|se
-	cweþan	cwæð	cweðan
+	se	se	se
+	hælend	hælend	hælend
+	ne	ne	nesan|neh|ne
+	geseon	geseo	geseon
+	ge	ge	ge
+	eal	ealle	ealle|eall|eal
+	þes	þas	þes
+	micel	mycelan	micel
+	getimbrung	getimbrunga	getimbrung
+	ne	Ne	ne
-	beon	bið	None
+	her	her	heran|her
+	læfan	læfed	læfan
+	stan	stan	stan
+	ofer	ofer	ofer
+	stan	stan	stan
+	þe	þe	þu|þe|se
+	ne	ne	nesan|neh|ne
+	beon	beo	beon|beo
+	toweorpan	toworpen	toweorpan
+	þa	Þa	þa|se
+	hi	hi	hi|heo
+	sittan	sæton	sittan
+	on	on	on|an
+	Oliuete	Oliuetes	oliuete
-	dun	Dune	None
+	ongeagn	ongen	ongeagn
+	se	þæt	þæt|se
+	templ	tempel	templ|tempel
+	synderlice	synderlice	synderlice
+	he	hine	he
+	Petrus	Petrus	petrus
+	&	&	None
+	Iacob	Iacobus	iacob
+	&	&	None
+	Iohannes	Iohannes	iohannes
+	&	&	None
+	Andreas	Andreas	andreas
-	ascian	ahsodon	None
-	secgan	Sege	None
+	we	us	we|us
+	hwanne	hwænne	hwanne
+	þes	þas	þes
+	þing	þing	þingan|þing
+	geweorþan	gewurdon	geweorþan
+	&	&	None
+	hwylc	hwylc	hwylc|hwilc
+	tacn	tacen	tacn|tacen|tacan
-	beon	bið	None
+	þonne	þænne	þonne
+	eal	ealle	ealle|eall|eal
+	þes	þas	þes
-	þing	ðing	None
-	onginnan	onginnað	None
+	beon	beon	beon|beo|bannan
+	geendian	geendud	geendian
+	þa	Þa	þa|se
+	onginnan	ongan	onginnan
+	se	se	se
+	hælend	hælend	hælend
+	hi	him	him|hi|he
+	andswarian	andswarigende	andswarian
+	to	to	toh|to
-	cweþan	cweðan	cweðan
+	warenian	warniað	warenian
+	þæt	þæt	þæt|se
+	ge	eow	ge|eowan|eow
+	nan	nan	nan
+	mann	mann	mann
+	ne	ne	nesan|neh|ne
+	beswican	beswice	beswican
+	soþlice	Soþlice	soþlice
+	manig	manega	manig|manega
-	cuman	cumað	None
+	on	on	on|an
+	min	minum	minum|min
+	nama	naman	naman|nama
+	&	&	None
-	cweþan	cweþað	None
+	ic	ic	ic
+	wesan	eom	wesan|seon|eoh
+	Crist	Crist	crist|Crist
+	&	&	None
-	beswican	beswicað	None
+	manig	manega	manig|manega
+	&	&	None
+	þonne	þonne	þonne|se
+	ge	ge	ge
-	gehyran	gehyrað	None
+	gefeoht	gefeohtu	gefeoht
+	&	&	None
+	gefeoht	gefeohta	gefeoht
+	hlisa	hlisan	hlisa
+	ne	ne	nesan|neh|ne
+	ondrædan	ondræde	ondrædan
+	ge	ge	ge
+	ge	eow	ge|eowan|eow
+	hit	Hit	hit
+	gebyrian	gebyrað	gebyrian
+	þæt	þæt	þæt|se
+	hit	hit	hit
+	gebelimpan	gebelimpe	gebelimpan
+	ac	ac	acan|ac
